Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
10/4/2023 2:19,456,21.8,38,1006.6
10/4/2023 2:20,459,21.8,38,1006.6
10/4/2023 2:21,459,21.8,38,1006.5
10/4/2023 2:22,470,21.8,38,1006.5
10/4/2023 2:23,479,21.8,38,1006.6
10/4/2023 2:24,465,21.7,38,1006.6
10/4/2023 2:25,472,21.7,38,1006.5
10/4/2023 2:26,465,21.8,38,1006.6
10/4/2023 2:27,449,21.8,38,1006.6
10/4/2023 2:28,467,21.7,38,1006.6
10/4/2023 2:29,468,21.8,38,1006.5
10/4/2023 2:30,468,21.8,38,1006.6
10/4/2023 2:31,460,21.8,38,1006.6
10/4/2023 2:32,446,21.8,39,1006.5
10/4/2023 2:33,454,21.8,39,1006.5
10/4/2023 2:34,480,21.8,39,1006.5
10/4/2023 2:35,487,21.8,39,1006.5
10/4/2023 2:36,470,21.8,39,1006.5
10/4/2023 2:37,480,21.8,39,1006.6
10/4/2023 2:38,470,21.8,39,1006.5
10/4/2023 2:39,474,21.8,39,1006.4
10/4/2023 2:40,464,21.8,39,1006.5
10/4/2023 2:41,465,21.8,39,1006.5
10/4/2023 2:42,462,21.8,39,1006.4
10/4/2023 2:43,476,21.8,39,1006.5
10/4/2023 2:44,474,21.8,39,1006.4
10/4/2023 2:45,458,21.7,39,1006.5
10/4/2023 2:46,468,21.8,39,1006.3
10/4/2023 2:47,467,21.8,38,1006.4
10/4/2023 2:48,461,21.8,38,1006.3
10/4/2023 2:49,460,21.8,38,1006.4
10/4/2023 2:50,476,21.8,38,1006.3
10/4/2023 2:51,471,21.8,38,1006.3
10/4/2023 2:52,462,21.7,38,1006.3
10/4/2023 2:53,473,21.7,38,1006.3
10/4/2023 2:54,448,21.7,38,1006.3
10/4/2023 2:55,463,21.7,38,1006.3
10/4/2023 2:56,470,21.7,38,1006.3
10/4/2023 2:57,468,21.7,38,1006.3
10/4/2023 2:58,474,21.7,38,1006.2
10/4/2023 2:59,455,21.7,38,1006.2
10/4/2023 3:00,451,21.7,38,1006.2
10/4/2023 3:01,451,21.7,38,1006.2
10/4/2023 3:02,467,21.7,38,1006.2
10/4/2023 3:03,473,21.7,38,1006.2
10/4/2023 3:04,475,21.7,38,1006.1
10/4/2023 3:05,463,21.7,38,1006.1
10/4/2023 3:06,484,21.7,38,1006.1
10/4/2023 3:07,452,21.7,38,1006.1
10/4/2023 3:08,459,21.7,38,1006.1
10/4/2023 3:09,467,21.7,38,1006.1
10/4/2023 3:10,470,21.7,38,1006.1
10/4/2023 3:11,480,21.6,38,1006
10/4/2023 3:12,460,21.7,38,1006.1
10/4/2023 3:13,474,21.6,39,1006
10/4/2023 3:14,448,21.6,39,1006
10/4/2023 3:15,460,21.6,39,1006
10/4/2023 3:16,466,21.6,39,1006.1
10/4/2023 3:17,479,21.6,39,1006
10/4/2023 3:18,480,21.6,39,1006.1
10/4/2023 3:19,475,21.6,39,1006
10/4/2023 3:20,467,21.6,39,1006
10/4/2023 3:21,471,21.5,39,1006
10/4/2023 3:22,471,21.5,39,1006
10/4/2023 3:23,484,21.5,38,1006
10/4/2023 3:24,465,21.5,38,1006
10/4/2023 3:25,454,21.5,38,1005.9
10/4/2023 3:26,470,21.5,38,1005.9
10/4/2023 3:27,474,21.5,38,1005.9
10/4/2023 3:28,459,21.5,38,1005.9
10/4/2023 3:29,456,21.5,38,1005.9
10/4/2023 3:30,465,21.5,38,1005.8
10/4/2023 3:31,459,21.5,38,1005.8
10/4/2023 3:32,469,21.5,38,1005.9
10/4/2023 3:33,469,21.5,38,1005.9
10/4/2023 3:34,457,21.5,38,1005.9
10/4/2023 3:35,453,21.5,38,1005.8
10/4/2023 3:36,467,21.5,38,1005.8
10/4/2023 3:37,463,21.5,38,1005.8
10/4/2023 3:38,469,21.5,38,1005.8
10/4/2023 3:39,455,21.5,38,1005.9
10/4/2023 3:40,438,21.5,38,1005.8
10/4/2023 3:41,454,21.5,38,1005.8
10/4/2023 3:42,465,21.5,38,1006
10/4/2023 3:43,458,21.4,38,1005.8
10/4/2023 3:44,453,21.4,38,1005.8
10/4/2023 3:45,445,21.5,38,1005.9
10/4/2023 3:46,457,21.5,38,1005.8
10/4/2023 3:47,455,21.4,38,1005.9
10/4/2023 3:48,451,21.5,38,1005.8
10/4/2023 3:49,458,21.5,38,1005.9
10/4/2023 3:50,458,21.5,38,1005.9
10/4/2023 3:51,451,21.5,38,1005.9
10/4/2023 3:52,456,21.5,38,1006
10/4/2023 3:53,461,21.5,38,1005.8
10/4/2023 3:54,458,21.5,38,1005.9
10/4/2023 3:55,451,21.5,38,1005.8
10/4/2023 3:56,463,21.5,38,1006
10/4/2023 3:57,468,21.5,38,1005.9
10/4/2023 3:58,473,21.5,38,1005.9
10/4/2023 3:59,466,21.5,38,1005.9
10/4/2023 4:00,470,21.5,38,1005.9
10/4/2023 4:01,460,21.5,38,1005.9
10/4/2023 4:02,444,21.5,39,1005.9
10/4/2023 4:03,452,21.5,38,1005.9
10/4/2023 4:04,464,21.5,39,1005.9
10/4/2023 4:05,472,21.5,39,1005.8
10/4/2023 4:06,454,21.4,38,1005.9
10/4/2023 4:07,451,21.5,39,1005.9
10/4/2023 4:08,487,21.5,39,1005.8
10/4/2023 4:09,477,21.4,39,1005.8
10/4/2023 4:10,467,21.4,39,1005.8
10/4/2023 4:11,474,21.4,39,1005.7
10/4/2023 4:12,464,21.4,39,1005.8
10/4/2023 4:13,461,21.4,39,1005.8
10/4/2023 4:14,466,21.4,39,1005.7
10/4/2023 4:15,464,21.4,39,1005.7
10/4/2023 4:16,465,21.4,39,1005.8
10/4/2023 4:17,467,21.4,39,1005.8
10/4/2023 4:18,460,21.4,39,1005.8
10/4/2023 4:19,460,21.4,39,1005.8
10/4/2023 4:20,457,21.4,39,1005.7
10/4/2023 4:21,460,21.4,39,1005.8
10/4/2023 4:22,448,21.4,39,1005.8
10/4/2023 4:23,458,21.4,39,1005.7
10/4/2023 4:24,454,21.4,39,1005.8
10/4/2023 4:25,449,21.4,39,1005.8
10/4/2023 4:26,466,21.4,39,1005.8
10/4/2023 4:27,467,21.4,39,1005.9
10/4/2023 4:28,467,21.4,39,1005.8
10/4/2023 4:29,460,21.4,39,1005.9
10/4/2023 4:30,484,21.4,39,1005.8
10/4/2023 4:31,474,21.4,39,1005.8
10/4/2023 4:32,462,21.4,39,1005.8
10/4/2023 4:33,463,21.4,39,1005.8
10/4/2023 4:34,455,21.4,39,1005.8
10/4/2023 4:35,487,21.4,39,1005.8
10/4/2023 4:36,469,21.4,39,1005.8
10/4/2023 4:37,473,21.4,39,1005.8
10/4/2023 4:38,476,21.3,39,1005.9
10/4/2023 4:39,473,21.4,39,1005.7
10/4/2023 4:40,462,21.4,39,1005.7
10/4/2023 4:41,472,21.3,39,1005.8
10/4/2023 4:42,490,21.3,39,1005.8
10/4/2023 4:43,481,21.3,39,1005.8
10/4/2023 4:44,460,21.3,39,1005.8
10/4/2023 4:45,458,21.3,39,1005.8
10/4/2023 4:46,472,21.3,39,1005.8
10/4/2023 4:47,462,21.3,40,1005.7
10/4/2023 4:48,470,21.3,40,1005.8
10/4/2023 4:49,463,21.3,40,1005.8
10/4/2023 4:50,477,21.3,40,1005.8
10/4/2023 4:51,469,21.3,40,1005.8
10/4/2023 4:52,467,21.3,40,1005.8
10/4/2023 4:53,472,21.2,40,1005.7
10/4/2023 4:54,477,21.2,40,1005.7
10/4/2023 4:55,470,21.2,40,1005.7
10/4/2023 4:56,482,21.2,40,1005.7
10/4/2023 4:57,464,21.2,40,1005.7
10/4/2023 4:58,490,21.2,40,1005.7
10/4/2023 4:59,484,21.2,40,1005.6
10/4/2023 5:00,484,21.2,40,1005.8
10/4/2023 5:01,483,21.2,40,1005.7
10/4/2023 5:02,467,21.2,40,1005.7
10/4/2023 5:03,479,21.2,40,1005.6
10/4/2023 5:04,478,21.1,40,1005.6
10/4/2023 5:05,477,21.2,40,1005.7
10/4/2023 5:06,476,21.1,40,1005.5
10/4/2023 5:07,471,21.1,40,1005.5
10/4/2023 5:08,501,21.2,40,1005.6
10/4/2023 5:09,464,21.1,40,1005.7
10/4/2023 5:10,480,21.1,40,1005.6
10/4/2023 5:11,470,21.1,41,1005.6
10/4/2023 5:12,459,21.1,41,1005.6
10/4/2023 5:13,483,21.1,41,1005.6
10/4/2023 5:14,462,21.1,41,1005.7
10/4/2023 5:15,471,21.1,41,1005.6
10/4/2023 5:16,486,21.1,41,1005.6
10/4/2023 5:17,481,21,41,1005.6
10/4/2023 5:18,452,21.1,41,1005.6
10/4/2023 5:19,474,21.1,41,1005.6
10/4/2023 5:20,479,21.1,41,1005.6
10/4/2023 5:21,471,21,41,1005.6
10/4/2023 5:22,473,21,41,1005.5
10/4/2023 5:23,472,21,41,1005.6
10/4/2023 5:24,487,21,41,1005.6
10/4/2023 5:25,487,21,41,1005.7
10/4/2023 5:26,476,21,41,1005.6
10/4/2023 5:27,466,21,41,1005.6
10/4/2023 5:28,479,21,41,1005.6
10/4/2023 5:29,460,21,41,1005.5
10/4/2023 5:30,475,21,41,1005.6
10/4/2023 5:31,464,21,41,1005.6
10/4/2023 5:32,480,21,41,1005.5
10/4/2023 5:33,466,21,41,1005.5
10/4/2023 5:34,466,21,41,1005.5
10/4/2023 5:35,463,21,41,1005.5
10/4/2023 5:36,478,21,41,1005.5
10/4/2023 5:37,468,21,41,1005.5
10/4/2023 5:38,469,21,41,1005.4
10/4/2023 5:39,470,21,41,1005.5
10/4/2023 5:40,468,21,41,1005.4
10/4/2023 5:41,495,21,41,1005.4
10/4/2023 5:42,461,21,41,1005.4
10/4/2023 5:43,469,21,41,1005.4
10/4/2023 5:44,472,20.9,41,1005.4
10/4/2023 5:45,472,20.9,41,1005.3
10/4/2023 5:46,458,21,41,1005.3
10/4/2023 5:47,453,20.9,41,1005.3
10/4/2023 5:48,455,20.9,42,1005.3
10/4/2023 5:49,475,20.9,42,1005.3
10/4/2023 5:50,467,21,42,1005.2
10/4/2023 5:51,454,20.9,42,1005.2
10/4/2023 5:52,469,20.9,41,1005.2
10/4/2023 5:53,482,21,42,1005.3
10/4/2023 5:54,468,21,42,1005.2
10/4/2023 5:55,477,20.9,42,1005.2
10/4/2023 5:56,460,20.9,42,1005.3
10/4/2023 5:57,480,20.9,42,1005.3
10/4/2023 5:58,455,20.9,42,1005.2
10/4/2023 5:59,459,20.9,42,1005.1
10/4/2023 6:00,466,20.9,42,1005.3
10/4/2023 6:01,479,20.9,42,1005.3
10/4/2023 6:02,469,20.9,42,1005.3
10/4/2023 6:03,462,20.9,42,1005.3
10/4/2023 6:04,475,20.9,42,1005.4
10/4/2023 6:05,473,20.9,42,1005.3
10/4/2023 6:06,482,20.9,42,1005.4
10/4/2023 6:07,472,20.9,42,1005.4
10/4/2023 6:08,493,20.9,42,1005.4
10/4/2023 6:09,477,20.9,42,1005.4
10/4/2023 6:10,483,20.9,42,1005.5
10/4/2023 6:11,485,20.9,42,1005.4
10/4/2023 6:12,500,20.8,42,1005.5
10/4/2023 6:13,479,20.9,42,1005.5
10/4/2023 6:14,476,20.9,42,1005.6
10/4/2023 6:15,490,20.8,42,1005.6
10/4/2023 6:16,500,20.8,42,1005.5
10/4/2023 6:17,477,20.8,42,1005.6
10/4/2023 6:18,483,20.8,42,1005.6
10/4/2023 6:19,481,20.8,42,1005.6
10/4/2023 6:20,484,20.8,42,1005.5
10/4/2023 6:21,496,20.8,42,1005.7
10/4/2023 6:22,499,20.8,42,1005.7
10/4/2023 6:23,470,20.7,43,1005.5
10/4/2023 6:24,499,20.8,43,1005.6
10/4/2023 6:25,491,20.7,43,1005.7
10/4/2023 6:26,494,20.7,43,1005.6
10/4/2023 6:27,487,20.7,43,1005.6
10/4/2023 6:28,483,20.7,43,1005.6
10/4/2023 6:29,480,20.7,43,1005.7
10/4/2023 6:30,487,20.7,43,1005.7
10/4/2023 6:31,491,20.7,43,1005.7
10/4/2023 6:32,503,20.7,43,1005.6
10/4/2023 6:33,512,20.7,43,1005.6
10/4/2023 6:34,497,20.7,43,1005.7
10/4/2023 6:35,494,20.7,43,1005.7
10/4/2023 6:36,491,20.7,43,1005.6
10/4/2023 6:37,507,20.7,43,1005.7
10/4/2023 6:38,496,20.7,43,1005.6
10/4/2023 6:39,508,20.7,43,1005.6
10/4/2023 6:40,508,20.7,43,1005.7
10/4/2023 6:41,498,20.7,43,1005.6
10/4/2023 6:42,501,20.7,43,1005.6
10/4/2023 6:43,489,20.7,43,1005.6
10/4/2023 6:44,515,20.7,44,1005.6
10/4/2023 6:45,500,20.6,44,1005.6
10/4/2023 6:46,510,20.7,44,1005.5
10/4/2023 6:47,505,20.7,44,1005.5
10/4/2023 6:48,489,20.7,44,1005.5
10/4/2023 6:49,498,20.7,45,1005.4
10/4/2023 6:50,462,20.7,45,1005.4
10/4/2023 6:51,478,20.7,45,1005.5
10/4/2023 6:52,495,20.7,45,1005.4
10/4/2023 6:53,480,20.7,46,1005.4
10/4/2023 6:54,467,20.7,46,1005.4
10/4/2023 6:55,465,20.7,46,1005.5
10/4/2023 6:56,490,20.7,46,1005.5
10/4/2023 6:57,492,20.7,46,1005.5
10/4/2023 6:58,456,20.7,46,1005.5
10/4/2023 6:59,465,20.7,46,1005.5
10/4/2023 7:00,453,20.7,46,1005.6
10/4/2023 7:01,453,20.7,46,1005.6
10/4/2023 7:02,483,20.7,46,1005.6
10/4/2023 7:03,474,20.7,47,1005.7
10/4/2023 7:04,471,20.7,47,1005.7
10/4/2023 7:05,491,20.7,46,1005.7
10/4/2023 7:06,475,20.7,47,1005.7
10/4/2023 7:07,481,20.7,47,1005.7
10/4/2023 7:08,460,20.7,47,1005.7
10/4/2023 7:09,466,20.7,47,1005.6
10/4/2023 7:10,470,20.7,47,1005.8
10/4/2023 7:11,472,20.7,47,1005.7
10/4/2023 7:12,470,20.7,47,1005.7
10/4/2023 7:13,466,20.6,47,1005.8
10/4/2023 7:14,465,20.6,47,1005.7
10/4/2023 7:15,480,20.7,47,1005.7
10/4/2023 7:16,473,20.6,47,1005.7
10/4/2023 7:17,479,20.7,47,1005.7
10/4/2023 7:18,478,20.6,47,1005.8
10/4/2023 7:19,469,20.6,47,1005.7
10/4/2023 7:20,465,20.6,47,1005.7
10/4/2023 7:21,451,20.6,47,1005.7
10/4/2023 7:22,484,20.6,47,1005.7
10/4/2023 7:23,470,20.6,47,1005.6
10/4/2023 7:24,487,20.6,47,1005.6
10/4/2023 7:25,470,20.6,47,1005.7
10/4/2023 7:26,450,20.6,47,1005.7
10/4/2023 7:27,463,20.6,48,1005.7
10/4/2023 7:28,477,20.6,48,1005.7
10/4/2023 7:29,463,20.6,48,1005.7
10/4/2023 7:30,478,20.6,48,1005.7
10/4/2023 7:31,485,20.6,48,1005.6
10/4/2023 7:32,482,20.6,48,1005.6
10/4/2023 7:33,458,20.6,48,1005.7
10/4/2023 7:34,450,20.6,48,1005.6
10/4/2023 7:35,468,20.6,48,1005.6
10/4/2023 7:36,470,20.6,48,1005.6
10/4/2023 7:37,470,20.6,48,1005.7
10/4/2023 7:38,455,20.6,48,1005.7
10/4/2023 7:39,481,20.6,48,1005.6
10/4/2023 7:40,487,20.6,48,1005.7
10/4/2023 7:41,487,20.6,48,1005.7
10/4/2023 7:42,486,20.6,48,1005.6
10/4/2023 7:43,491,20.6,48,1005.7
10/4/2023 7:44,474,20.6,48,1005.6
10/4/2023 7:45,485,20.6,48,1005.7
10/4/2023 7:46,473,20.6,48,1005.7
10/4/2023 7:47,481,20.6,48,1005.7
10/4/2023 7:48,477,20.6,48,1005.8
10/4/2023 7:49,478,20.7,48,1005.7
10/4/2023 7:50,498,20.6,48,1005.7
10/4/2023 7:51,474,20.7,48,1005.7
10/4/2023 7:52,487,20.7,48,1005.7
10/4/2023 7:53,477,20.6,48,1005.8
10/4/2023 7:54,499,20.7,48,1005.8
10/4/2023 7:55,472,20.7,48,1005.7
10/4/2023 7:56,508,20.7,48,1005.8
10/4/2023 7:57,478,20.7,47,1005.9
10/4/2023 7:58,521,20.7,47,1005.8
10/4/2023 7:59,530,20.7,47,1005.9
10/4/2023 8:00,496,20.7,47,1005.8
10/4/2023 8:01,493,20.7,47,1005.9
10/4/2023 8:02,481,20.7,47,1005.9
10/4/2023 8:03,480,20.7,47,1005.8
10/4/2023 8:04,497,20.7,47,1005.8
10/4/2023 8:05,477,20.7,47,1005.8
10/4/2023 8:06,468,20.7,47,1005.9
10/4/2023 8:07,452,20.7,47,1005.8
10/4/2023 8:08,479,20.7,47,1005.9
10/4/2023 8:09,476,20.7,47,1005.8
10/4/2023 8:10,476,20.7,47,1005.8
10/4/2023 8:11,470,20.7,47,1005.8
10/4/2023 8:12,487,20.7,47,1005.8
10/4/2023 8:13,495,20.7,47,1005.8
10/4/2023 8:14,469,20.7,47,1005.8
10/4/2023 8:15,484,20.7,47,1005.7
10/4/2023 8:16,499,20.7,47,1005.8
10/4/2023 8:17,478,20.7,47,1005.7
10/4/2023 8:18,491,20.7,48,1005.7
10/4/2023 8:19,497,20.7,47,1005.8
10/4/2023 8:20,475,20.7,48,1005.8
10/4/2023 8:21,491,20.8,47,1005.7
10/4/2023 8:22,498,20.8,48,1005.7
10/4/2023 8:23,490,20.7,48,1005.8
10/4/2023 8:24,491,20.8,48,1005.7
10/4/2023 8:25,493,20.8,47,1005.6
10/4/2023 8:26,483,20.8,47,1005.7
10/4/2023 8:27,498,20.8,48,1005.7
10/4/2023 8:28,495,20.8,47,1005.7
10/4/2023 8:29,496,20.8,47,1005.7
10/4/2023 8:30,493,20.8,47,1005.7
10/4/2023 8:31,494,20.8,47,1005.7
10/4/2023 8:32,473,20.9,47,1005.7
10/4/2023 8:33,498,20.9,47,1005.7
10/4/2023 8:34,481,20.9,47,1005.7
10/4/2023 8:35,504,20.9,47,1005.8
10/4/2023 8:36,490,20.9,47,1005.7
10/4/2023 8:37,495,20.9,47,1005.8
10/4/2023 8:38,478,20.9,47,1005.7
10/4/2023 8:39,481,20.9,47,1005.7
10/4/2023 8:40,477,21,47,1005.7
10/4/2023 8:41,481,21,47,1005.7
10/4/2023 8:42,474,21,47,1005.8
10/4/2023 8:43,462,21,47,1005.8
10/4/2023 8:44,488,21,47,1005.7
10/4/2023 8:45,484,21,47,1005.6
10/4/2023 8:46,482,21.1,47,1005.7
10/4/2023 8:47,497,21.1,47,1005.7
10/4/2023 8:48,487,21.1,47,1005.7
10/4/2023 8:49,506,21.1,47,1005.7
10/4/2023 8:50,493,21.1,47,1005.7
10/4/2023 8:51,480,21.1,47,1005.6
10/4/2023 8:52,485,21.1,47,1005.6
10/4/2023 8:53,464,21.1,47,1005.6
10/4/2023 8:54,479,21.2,47,1005.7
10/4/2023 8:55,478,21.2,47,1005.6
10/4/2023 8:56,497,21.2,47,1005.8
10/4/2023 8:57,471,21.2,47,1005.7
10/4/2023 8:58,480,21.2,47,1005.7
10/4/2023 8:59,496,21.2,47,1005.6
10/4/2023 9:00,489,21.2,47,1005.7
10/4/2023 9:01,463,21.2,47,1005.7
10/4/2023 9:02,494,21.3,47,1005.7
10/4/2023 9:03,485,21.3,47,1005.8
10/4/2023 9:04,487,21.3,47,1005.8
10/4/2023 9:05,493,21.4,47,1005.9
10/4/2023 9:06,494,21.4,47,1005.7
10/4/2023 9:07,473,21.4,47,1005.8
10/4/2023 9:08,478,21.4,47,1005.9
10/4/2023 9:09,502,21.4,47,1005.8
10/4/2023 9:10,493,21.4,47,1005.9
10/4/2023 9:11,474,21.4,47,1005.9
10/4/2023 9:12,489,21.4,47,1005.9
10/4/2023 9:13,475,21.5,47,1005.9
10/4/2023 9:14,495,21.5,46,1005.9
10/4/2023 9:15,486,21.5,46,1005.9
10/4/2023 9:16,476,21.5,46,1005.9
10/4/2023 9:17,503,21.5,46,1005.9
10/4/2023 9:18,483,21.5,46,1005.9
10/4/2023 9:19,484,21.5,46,1005.9
10/4/2023 9:20,488,21.5,46,1006
10/4/2023 9:21,493,21.5,46,1006
10/4/2023 9:22,495,21.5,46,1005.9
10/4/2023 9:23,498,21.6,46,1005.9
10/4/2023 9:24,477,21.6,46,1006
10/4/2023 9:25,478,21.6,46,1006
10/4/2023 9:26,493,21.6,46,1005.9
10/4/2023 9:27,487,21.6,46,1005.9
10/4/2023 9:28,484,21.6,46,1005.9
10/4/2023 9:29,475,21.6,46,1005.9
10/4/2023 9:30,464,21.6,46,1005.8
10/4/2023 9:31,488,21.6,46,1005.8
10/4/2023 9:32,488,21.7,46,1005.8
10/4/2023 9:33,496,21.7,46,1005.8
10/4/2023 9:34,482,21.7,46,1005.9
10/4/2023 9:35,498,21.7,46,1005.8
10/4/2023 9:36,492,21.7,46,1005.8
10/4/2023 9:37,476,21.7,46,1005.8
10/4/2023 9:38,486,21.8,45,1005.8
10/4/2023 9:39,480,21.8,45,1005.7
10/4/2023 9:40,484,21.8,45,1005.8
10/4/2023 9:41,486,21.8,45,1005.8
10/4/2023 9:42,469,21.8,45,1005.8
10/4/2023 9:43,473,21.8,45,1005.8
10/4/2023 9:44,488,21.9,45,1005.8
10/4/2023 9:45,470,21.8,45,1005.8
10/4/2023 9:46,468,21.9,45,1005.7
10/4/2023 9:47,486,21.9,45,1005.8
10/4/2023 9:48,492,21.9,45,1005.7
10/4/2023 9:49,491,21.9,45,1005.7
10/4/2023 9:50,473,21.9,45,1005.6
10/4/2023 9:51,477,21.9,45,1005.6
10/4/2023 9:52,475,22,45,1005.8
10/4/2023 9:53,486,22,45,1005.8
10/4/2023 9:54,496,22,45,1005.7
10/4/2023 9:55,472,22,45,1005.7
10/4/2023 9:56,474,22,45,1005.7
10/4/2023 9:57,485,22.1,45,1005.7
10/4/2023 9:58,473,22.1,45,1005.8
10/4/2023 9:59,488,22.1,45,1005.8
10/4/2023 10:00,480,22.1,45,1005.9
10/4/2023 10:01,466,22.1,45,1005.7
10/4/2023 10:02,488,22.1,45,1005.8
10/4/2023 10:03,484,22.2,45,1005.8
10/4/2023 10:04,476,22.2,45,1005.9
10/4/2023 10:05,491,22.2,45,1005.8
10/4/2023 10:06,487,22.3,44,1005.8
10/4/2023 10:07,507,22.3,44,1006
10/4/2023 10:08,498,22.3,44,1005.8
10/4/2023 10:09,507,22.3,44,1005.9
10/4/2023 10:10,494,22.3,44,1005.8
10/4/2023 10:11,493,22.3,44,1005.9
10/4/2023 10:12,489,22.3,44,1005.9
10/4/2023 10:13,511,22.3,44,1005.9
10/4/2023 10:14,494,22.3,44,1005.8
10/4/2023 10:15,499,22.3,44,1005.9
10/4/2023 10:16,496,22.3,44,1005.9
10/4/2023 10:17,488,22.3,44,1005.8
10/4/2023 10:18,484,22.3,44,1005.8
10/4/2023 10:19,476,22.3,44,1005.9
10/4/2023 10:20,495,22.3,44,1005.8
10/4/2023 10:21,514,22.3,44,1005.9
10/4/2023 10:22,489,22.3,44,1005.8
10/4/2023 10:23,509,22.3,44,1005.8
10/4/2023 10:24,491,22.3,44,1005.9
10/4/2023 10:25,494,22.3,44,1005.9
10/4/2023 10:26,513,22.4,44,1005.9
10/4/2023 10:27,493,22.4,44,1006
10/4/2023 10:28,501,22.4,44,1005.9
10/4/2023 10:29,495,22.4,44,1006
10/4/2023 10:30,492,22.4,44,1006
10/4/2023 10:31,482,22.5,44,1005.9
10/4/2023 10:32,490,22.5,44,1006
10/4/2023 10:33,498,22.5,44,1005.9
10/4/2023 10:34,512,22.5,45,1006
10/4/2023 10:35,495,22.5,45,1006
10/4/2023 10:36,505,22.5,45,1006
10/4/2023 10:37,464,22.5,45,1006.1
10/4/2023 10:38,481,22.6,45,1006.1
10/4/2023 10:39,467,22.5,45,1006.1
10/4/2023 10:40,468,22.5,45,1006
10/4/2023 10:41,489,22.5,45,1006.1
10/4/2023 10:42,485,22.6,45,1006.1
10/4/2023 10:43,466,22.6,45,1006.1
10/4/2023 10:44,480,22.6,45,1006.1
10/4/2023 10:45,483,22.6,45,1006.2
10/4/2023 10:46,486,22.6,45,1006.2
10/4/2023 10:47,479,22.6,45,1006.2
10/4/2023 10:48,496,22.6,45,1006.2
10/4/2023 10:49,491,22.6,45,1006.2
10/4/2023 10:50,486,22.6,45,1006.3
10/4/2023 10:51,505,22.6,45,1006.4
10/4/2023 10:52,495,22.6,45,1006.3
10/4/2023 10:53,515,22.6,45,1006.3
10/4/2023 10:54,489,22.6,45,1006.4
10/4/2023 10:55,494,22.7,45,1006.5
10/4/2023 10:56,485,22.6,45,1006.4
10/4/2023 10:57,475,22.6,45,1006.5
10/4/2023 10:58,488,22.6,45,1006.4
10/4/2023 10:59,482,22.6,45,1006.4
10/4/2023 11:00,508,22.6,45,1006.5
10/4/2023 11:01,493,22.6,45,1006.5
10/4/2023 11:02,478,22.6,45,1006.5
10/4/2023 11:03,471,22.5,45,1006.5
10/4/2023 11:04,489,22.5,45,1006.4
10/4/2023 11:05,482,22.5,45,1006.4
10/4/2023 11:06,478,22.5,45,1006.4
10/4/2023 11:07,507,22.5,45,1006.4
10/4/2023 11:08,489,22.5,45,1006.5
10/4/2023 11:09,496,22.5,45,1006.5
10/4/2023 11:10,497,22.5,45,1006.5
10/4/2023 11:11,497,22.5,45,1006.5
10/4/2023 11:12,529,22.5,46,1006.5
10/4/2023 11:13,579,22.5,45,1006.4
10/4/2023 11:14,522,22.5,45,1006.4
10/4/2023 11:15,475,22.5,45,1006.4
10/4/2023 11:16,482,22.5,45,1006.4
10/4/2023 11:17,489,22.5,45,1006.3
10/4/2023 11:18,488,22.5,45,1006.3
10/4/2023 11:19,488,22.5,45,1006.3
10/4/2023 11:20,504,22.5,45,1006.5
10/4/2023 11:21,486,22.5,45,1006.3
10/4/2023 11:22,484,22.5,45,1006.4
10/4/2023 11:23,452,22.5,45,1006.4
10/4/2023 11:24,506,22.5,45,1006.4
10/4/2023 11:25,480,22.5,45,1006.4
10/4/2023 11:26,485,22.5,45,1006.4
10/4/2023 11:27,490,22.6,45,1006.4
10/4/2023 11:28,492,22.6,45,1006.4
10/4/2023 11:29,491,22.6,45,1006.4
10/4/2023 11:30,494,22.6,45,1006.4
10/4/2023 11:31,477,22.6,45,1006.4
10/4/2023 11:32,472,22.6,45,1006.3
10/4/2023 11:33,489,22.6,45,1006.4
10/4/2023 11:34,765,22.7,45,1006.4
10/4/2023 11:35,590,22.7,45,1006.3
10/4/2023 11:36,521,22.7,45,1006.3
10/4/2023 11:37,516,22.7,45,1006.3
10/4/2023 11:38,502,22.7,45,1006.2
10/4/2023 11:39,486,22.8,45,1006.2
10/4/2023 11:40,512,22.8,45,1006.2
10/4/2023 11:41,499,22.8,45,1006.2
10/4/2023 11:42,519,22.8,45,1006.1
10/4/2023 11:43,491,22.8,45,1006.1
10/4/2023 11:44,498,22.8,45,1006.1
10/4/2023 11:45,483,22.8,45,1006.1
10/4/2023 11:46,478,22.8,45,1006.1
10/4/2023 11:47,479,22.9,45,1006.1
10/4/2023 11:48,498,22.9,45,1006.1
10/4/2023 11:49,501,22.8,45,1006.1
10/4/2023 11:50,468,22.9,45,1006.1
10/4/2023 11:51,501,22.8,45,1006.1
10/4/2023 11:52,625,22.8,45,1006.1
10/4/2023 11:53,561,22.9,45,1006
10/4/2023 11:54,534,22.9,44,1006
10/4/2023 11:55,495,22.8,45,1006
10/4/2023 11:56,489,22.8,45,1006
10/4/2023 11:57,503,22.8,45,1006
10/4/2023 11:58,492,22.9,45,1006
10/4/2023 11:59,478,22.9,44,1006.1
10/4/2023 12:00,487,22.9,45,1006
10/4/2023 12:01,486,22.9,45,1006
10/4/2023 12:02,472,22.8,45,1006
10/4/2023 12:03,472,22.8,45,1006
10/4/2023 12:04,461,22.9,45,1006
10/4/2023 12:05,465,22.8,44,1006
